"id","title","type","publication_date","publication_year","is_oa","oa_status","doi","issn","issn_l","publisher","author_institution_id","author_institution_ror","author_institution_raw"
"https://openalex.org/W4287906269","Conceptual Design Studies of ""Boosted Turbofan"" Configuration for short range","proceedings","2020-01-07",2020,TRUE,"green","https://doi.org/10.5281/zenodo.3899786","","","","||||||https://openalex.org/I4210127129|https://openalex.org/I4210127129|https://openalex.org/I142263535|https://openalex.org/I142263535|||https://openalex.org/I4577782|https://openalex.org/I4577782|https://openalex.org/I4577782","||||||https://ror.org/033vfbz75|https://ror.org/033vfbz75|https://ror.org/01ee9ar58|https://ror.org/01ee9ar58|||https://ror.org/03v4gjf40|https://ror.org/03v4gjf40|https://ror.org/03v4gjf40","DLR|DLR|DLR|DLR|DLR|DLR|Mälardalen University|Mälardalen University|University of Nottingham|University of Nottingham|Modelon Deutschland GmbH|Modelon Deutschland GmbH|TU Berlin|TU Berlin|TU Berlin"
"https://openalex.org/W4287906877","Inferring Performance Bug Patterns from Developer Commits","proceedings","2020-01-05",2020,FALSE,"closed","https://doi.org/10.5281/zenodo.3598078","","","","https://openalex.org/I31512782|https://openalex.org/I31512782|https://openalex.org/I31512782","https://ror.org/05n911h24|https://ror.org/05n911h24|https://ror.org/05n911h24","DEEDS Group, Dept. of Computer Science Technische Universit¨at Darmstadt|DEEDS Group, Dept. of Computer Science Technische Universit¨at Darmstadt|DEEDS Group, Dept. of Computer Science Technische Universit¨at Darmstadt"
"https://openalex.org/W2995749170","Technology, Anthropology, and Dimensions of Responsibility","book","2020-01-01",2020,TRUE,"green","https://doi.org/10.1007/978-3-476-04896-7","2524-5902|2524-5910","2524-5902","","https://openalex.org/I4577782|","https://ror.org/03v4gjf40|","Technische Universitat Berlin|"
"https://openalex.org/W3021281012","Plant Genome Editing – Policies and Governance","book","2020-01-01",2020,FALSE,"closed","https://doi.org/10.3389/978-2-88963-670-9","1664-8714","1664-8714","","https://openalex.org/I1326965316|https://openalex.org/I1326965316|https://openalex.org/I202808807|https://openalex.org/I114112103|https://openalex.org/I8204097","https://ror.org/022d5qt08|https://ror.org/022d5qt08||https://ror.org/0304hq317|https://ror.org/05591te55","Julius Kühn‐Institut|Julius Kühn‐Institut|Institute of Interactive Systems and Data Science (7060)|Leibniz Universität Hannover| Ludwig-Maximilians University Munich"
"https://openalex.org/W3043967073","Innochain: A Template for Innovative Collaboration","book","2020-01-01",2020,TRUE,"green","","","","UCL Press","https://openalex.org/I100066346|https://openalex.org/I45129253|","https://ror.org/04vnq7t77|https://ror.org/02jx3x895|","Univ. of Stuttgart#TAB#|Bartlett School of Architecture, University College, London|Institut for Bygningskunst og Teknologi"
"https://openalex.org/W3048460751","Hybrid environments for universities","monograph","2020-01-01",2020,TRUE,"hybrid","https://doi.org/10.31244/9783830991793","","","Waxmann","https://openalex.org/I4577782|https://openalex.org/I4577782|https://openalex.org/I4210098577||https://openalex.org/I4577782|https://openalex.org/I4210133110|https://openalex.org/I4577782|https://openalex.org/I90267481|","https://ror.org/03v4gjf40|https://ror.org/03v4gjf40|https://ror.org/016e5r936||https://ror.org/03v4gjf40|https://ror.org/033003e23|https://ror.org/03v4gjf40|https://ror.org/05kb8h459|","Technical University of Berlin|Technical University of Berlin|Real Estate Management|KARLSRUHE INSTITUT FÜR TECHNOLOGIE|Technical University of Berlin|Tampere University|Technical University of Berlin|UMEÅ UNIVERSITY|Akademiska Hus"
"https://openalex.org/W3081995825","Impact: Design With All Senses","book","2020-01-01",2020,FALSE,"closed","https://doi.org/10.1007/978-3-030-29829-6","","","Springer","https://openalex.org/I46043019|https://openalex.org/I142631665|https://openalex.org/I57093077||https://openalex.org/I4577782","https://ror.org/03eznrw16|https://ror.org/02nwvxz07|https://ror.org/031rekg67||https://ror.org/03v4gjf40","UDK Berlin|Ecole Nationale des Ponts-et-Chaussées|Swinburne University of Technology, Faculty of Design|Institut for Bygningskunst og Teknologi|TU Berlin;"
"https://openalex.org/W3102610097","OpenMP: Portable Multi-Level Parallelism on Modern Systems","book","2020-01-01",2020,TRUE,"green","https://doi.org/10.1007/978-3-030-58144-2","1611-3349|0302-9743","0302-9743","","https://openalex.org/I86519309|https://openalex.org/I887968799|https://openalex.org/I1282311441|https://openalex.org/I86519309","https://ror.org/00hj54h04|https://ror.org/04xfq0f34|https://ror.org/041nk4h53|https://ror.org/00hj54h04","|||"
"https://openalex.org/W3112545760","European E-Democracy in Practice","book","2020-01-01",2020,TRUE,"gold","https://doi.org/10.1007/978-3-030-27184-8","2524-3934|2524-3926","2524-3926","","https://openalex.org/I102335020|https://openalex.org/I2800109292|https://openalex.org/I2800109292||https://openalex.org/I4210131336|","https://ror.org/04t3en479|https://ror.org/04crnd335|https://ror.org/04crnd335||https://ror.org/03vyq6t71|","Karlsruher Institut fur Technologie|Rathenau Institute|Rathenau Institute|Österreichische Akademie der Wissenschaften|Fraunhofer Institut für System- und Innovationsforschung ISI|Institut for Samfundsvidenskab og Erhverv"
"https://openalex.org/W3133976028","Modeling an Integrated Energy Transformation of the Electricity Sector: An Open-source Analysis for Germany","dissertation","2020-01-01",2020,FALSE,"","https://doi.org/10.14279/depositonce-10400","","","Technischen Universität Berlin","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universitat Berlin"
"https://openalex.org/W3182316278","2020 IEEE Workshop on Signal Processing Systems (SiPS)","proceedings","2020-01-01",2020,FALSE,"closed","https://doi.org/10.1109/sips50750.2020","","","","https://openalex.org/I45129253|https://openalex.org/I72090969|https://openalex.org/I72090969|https://openalex.org/I169199633|https://openalex.org/I45129253|https://openalex.org/I45129253|https://openalex.org/I102335020","https://ror.org/02jx3x895|||https://ror.org/05j0ve876|https://ror.org/02jx3x895|https://ror.org/02jx3x895|https://ror.org/04t3en479","||||||"
"https://openalex.org/W3190161417","Algebraic and Symbolic Computation Methods in Dynamical Systems","book","2020-01-01",2020,FALSE,"closed","https://doi.org/10.1007/978-3-030-38356-5","2197-1161|2197-117X","2197-1161","","|https://openalex.org/I887968799","|https://ror.org/04xfq0f34","OUtils de Résolution Algébriques pour la Géométrie et ses ApplicatioNs|RWTH Aachen University"
"https://openalex.org/W4234711000","Product Lifecycle Management Enabling Smart X","book","2020-01-01",2020,FALSE,"closed","https://doi.org/10.1007/978-3-030-62807-9","1868-4238|1868-422X","1868-4238","","https://openalex.org/I103429306|https://openalex.org/I31512782|https://openalex.org/I9736820|https://openalex.org/I60342839","|https://ror.org/05n911h24|https://ror.org/0020snb74|https://ror.org/00yhnba62","Hochschule für Technik Rapperswil|Darmstadt University of Technology [Darmstadt]|Ecole de Technologie Supérieure [Montréal]|Qatar University"
"https://openalex.org/W4243985816","Computer Security","book","2020-01-01",2020,FALSE,"closed","https://doi.org/10.1007/978-3-030-42048-2","1611-3349|0302-9743","0302-9743","","https://openalex.org/I59746437||https://openalex.org/I866986790|https://openalex.org/I154757721|https://openalex.org/I98805295|https://openalex.org/I185261750|https://openalex.org/I130701444|https://openalex.org/I98805295|https://openalex.org/I4577782|https://openalex.org/I39343248|https://openalex.org/I904495901|https://openalex.org/I96673099|https://openalex.org/I897542642|https://openalex.org/I4210145102","https://ror.org/033sm2k57|||https://ror.org/02qs84g94|https://ror.org/03zsp3p94|https://ror.org/03dbr7087|https://ror.org/01zkghx44|https://ror.org/03zsp3p94|https://ror.org/03v4gjf40|https://ror.org/01hcx6992|https://ror.org/04tsk2644|https://ror.org/04qtj9h94|https://ror.org/008n7pv89|https://ror.org/042tfbd02","Open University of Cyprus|Département Systèmes Réseaux, Cybersécurité et Droit du numérique|Lab-STICC_IMTA_CID_IRIS|University of Piraeus|University of the Aegean|University of Toronto|Georgia Institute of Technology [Atlanta]|University of the Aegean|Technische Universität Berlin|Humboldt-Universität zu Berlin|Ruhr University Bochum|Technical University of Denmark [Lyngby]|Plymouth University|Réseaux, Systèmes, Services, Sécurité"
"https://openalex.org/W4254341746","L'argent immoral et les profiteurs de guerre à l'époque contemporaine (1870-1945)","book","2020-01-01",2020,FALSE,"closed","https://doi.org/10.3726/b17585","","","","https://openalex.org/I4210118234~https://openalex.org/I198415970||https://openalex.org/I31512782","https://ror.org/028ycv057~https://ror.org/00mfpxb84||https://ror.org/05n911h24","Centre Norbert Elias|Sorbonne Université|Technische Universität Darmstadt"
"https://openalex.org/W4287912260","Special Issue of Journal of Automated Reasoning - IJCAR 2018","book","2020-01-01",2020,FALSE,"","","","","","https://openalex.org/I4210130134|https://openalex.org/I100066346|https://openalex.org/I193223587","https://ror.org/039j5vj89|https://ror.org/04vnq7t77|https://ror.org/05trd4x28","Logic, Proof Theory and Programming|University of Stuttgart|University of Trento [Trento]"
"https://openalex.org/W4287949868","Special Issue of Journal of Automated Reasoning - IJCAR 2018","book","2020-01-01",2020,FALSE,"","","","","","https://openalex.org/I4210130134|https://openalex.org/I100066346|https://openalex.org/I193223587","https://ror.org/039j5vj89|https://ror.org/04vnq7t77|https://ror.org/05trd4x28","Logic, Proof Theory and Programming|University of Stuttgart|University of Trento [Trento]"
"https://openalex.org/W4287967927","History of Transparency in Politics and Society","book","2020-01-01",2020,FALSE,"closed","","","","","https://openalex.org/I4210118234~https://openalex.org/I198415970|https://openalex.org/I31512782","https://ror.org/028ycv057~https://ror.org/00mfpxb84|https://ror.org/05n911h24","Centre Norbert Elias|Technische Universität Darmstadt"
"https://openalex.org/W4287978476","A Decision Support Tool for Evaluating Big Data Investment in Transport: Empirical evidence from European use cases of NOESIS project","proceedings","2019-12-30",2019,TRUE,"green","https://doi.org/10.5281/zenodo.3595264","","","","https://openalex.org/I174458059|https://openalex.org/I88060688|https://openalex.org/I4210088642|https://openalex.org/I88060688|https://openalex.org/I4210088642|https://openalex.org/I62916508","https://ror.org/03cx6bg69|https://ror.org/03n6nwv02|https://ror.org/0046st885|https://ror.org/03n6nwv02|https://ror.org/0046st885|https://ror.org/02kkvpp62","National Technical University of Athens, Department of Transportation Planning and Engineering|Transportation Research Centre –TRANSyT, Universidad Politecnica de Madrid,|Ortelio Ltd|Transportation Research Centre –TRANSyT, Universidad Politecnica de Madrid,|Ortelio Ltd|Chair of Transportation Systems Engineering, Technical University of Munich"
"https://openalex.org/W4287993886","Probability of Resolution of Partially Relaxed DML an Asymptotic Approach","proceedings","2019-12-15",2019,TRUE,"green","https://doi.org/10.5281/zenodo.3673909","","","","https://openalex.org/I31512782|https://openalex.org/I4210087295|https://openalex.org/I31512782","https://ror.org/05n911h24|https://ror.org/001cwea56|https://ror.org/05n911h24","Technische Universität Darmstadt|Centre Tecnològic de Telecomunicacions de Catalunya (CTTC)|Technische Universität Darmstadt"
"https://openalex.org/W4287997213","D2D-Aided Multi-Antenna Multicasting in a Dense Network","proceedings","2019-12-09",2019,TRUE,"green","https://doi.org/10.5281/zenodo.3567567","","","","https://openalex.org/I1902872|https://openalex.org/I98381234|https://openalex.org/I62916508|https://openalex.org/I1902872","https://ror.org/00sse7z02|https://ror.org/03yj89h83|https://ror.org/02kkvpp62|https://ror.org/00sse7z02","EURECOM|University of Oulu|Technical University of Munich|EURECOM"
"https://openalex.org/W4288022775","A UPC++ Actor Library and Its Evaluation On a Shallow Water Proxy Application","proceedings","2019-11-17",2019,TRUE,"green","https://doi.org/10.25344/s43g60","","","","https://openalex.org/I62916508|https://openalex.org/I148283060|https://openalex.org/I62916508","https://ror.org/02kkvpp62|https://ror.org/02jbv0t02|https://ror.org/02kkvpp62","Technical Univ. of Munich (Germany). Dept. of Informatics|Lawrence Berkeley National Lab. (LBNL), Berkeley, CA (United States). Computational Research Div., Dept. of Computer Science and Engineering|Technical Univ. of Munich (Germany). Dept. of Informatics"
"https://openalex.org/W2973160264","Corpus Linguistics for World Englishes: A Guide for Research","book","2019-11-11",2019,FALSE,"","","","","","|https://openalex.org/I78650965","|https://ror.org/042aqky30","|Technical‐University of Dresden, Germany"
"https://openalex.org/W2984889508","Mordell-Weil Lattices","book","2019-10-21",2019,TRUE,"","","","","","https://openalex.org/I114112103|https://openalex.org/I133557312","https://ror.org/0304hq317|https://ror.org/00x194q47","Institut für Algebraische Geometrie, Leibniz Universität Hannover, Hannover, Germany#TAB#|Department of Mathematics, Rikkyo University, Tokyo, Japan"
"https://openalex.org/W2975218240","Personalized Human-Computer Interaction","book","2019-09-21",2019,FALSE,"closed","https://doi.org/10.1515/9783110552485","","","","https://openalex.org/I4210126338|https://openalex.org/I145872427|https://openalex.org/I62916508","https://ror.org/02ks3nr96|https://ror.org/016xsfp80|https://ror.org/02kkvpp62","Research Center Hagenberg|Radboud University|Technische Universität Munchën"
"https://openalex.org/W2954745523","Variational Bayesian Learning Theory","book","2019-08-22",2019,TRUE,"","","","","","https://openalex.org/I4577782|https://openalex.org/I136259955|https://openalex.org/I74801974","https://ror.org/03v4gjf40|https://ror.org/04ezg6d83|https://ror.org/057zh3y96","Technische Universitat Berlin|TOYOHASHI University of Technology|Univ.\ of Tokyo"
"https://openalex.org/W2967795234","Violence and the Caste War of Yucatán","book","2019-08-22",2019,TRUE,"","","","","","https://openalex.org/I114112103","https://ror.org/0304hq317","Leibniz Universität Hannover"
"https://openalex.org/W2968223182","Depression im Spitzensport: Psychisches Leiden als Kommunikationsthema","book","2019-08-19",2019,FALSE,"closed","https://doi.org/10.14361/9783839449349","","","transcript Verlag","https://openalex.org/I31512782","https://ror.org/05n911h24","TU-Darmstadt#TAB#"
"https://openalex.org/W2959027018","Theories of Culture","book","2019-08-02",2019,FALSE,"","","","","","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technical University of Berlin (Germany)"
"https://openalex.org/W2958337463","Ambient Integrated Robotics: Automation and Robotic Technologies for Maintenance, Assistance, and Service","book","2019-06-27",2019,FALSE,"","","","","","https://openalex.org/I62916508|https://openalex.org/I62916508|https://openalex.org/I62916508|https://openalex.org/I62916508","https://ror.org/02kkvpp62|https://ror.org/02kkvpp62|https://ror.org/02kkvpp62|https://ror.org/02kkvpp62","Technische Universität Munchën|Technische Universität Munchën|Technische Universität Munchën|Technische Universität Munchën"
"https://openalex.org/W2913737869","Entrepreneurial Cognition: Exploring the Mindset of Entrepreneurs","book","2019-06-06",2019,FALSE,"","","","","","|https://openalex.org/I62916508","|https://ror.org/02kkvpp62","Entrepreneurship, Management and Organisation, Helsinki|Technical University of Munich"
"https://openalex.org/W4246319420","Proceedings of the 12th Conference on Security and Privacy in Wireless and Mobile Networks","proceedings","2019-05-15",2019,TRUE,"green","https://doi.org/10.1145/3317549","","","","https://openalex.org/I4577782|https://openalex.org/I173888879|https://openalex.org/I4577782|https://openalex.org/I4577782","https://ror.org/03v4gjf40|https://ror.org/01f677e56|https://ror.org/03v4gjf40|https://ror.org/03v4gjf40","Technische Universität Berlin|SINTEF Digital|Technische Universität Berlin|Technische Universität Berlin"
"https://openalex.org/W3044152512","Computationally-aided design of aluminum alloys for high electrical conductivity power grids","dissertation","2019-05-14",2019,FALSE,"","","","","Rheinisch-Westfälischen Technischen Hochschule Aachen","https://openalex.org/I887968799","https://ror.org/04xfq0f34","RWTH Aachen University"
"https://openalex.org/W3005400846","Design Research for Urban Landscapes : Theories and Methods","book","2019-05-10",2019,FALSE,"closed","https://doi.org/10.4324/9781351104241","","","Routledge","|https://openalex.org/I114112103","|https://ror.org/0304hq317","|Leibniz University Hannover, Germany, Leibniz University Hannover, Germany"
"https://openalex.org/W2915036706","Proceedings of the 9th International Conference on Cloud Computing and Services Science","proceedings","2019-05-02",2019,FALSE,"closed","https://doi.org/10.5220/0000116600002182","","","","https://openalex.org/I42934936|https://openalex.org/I1326498283|https://openalex.org/I78577930|https://openalex.org/I100066346|https://openalex.org/I123044942","https://ror.org/04a1a1e81|https://ror.org/02kvxyf05|https://ror.org/00hj8s172|https://ror.org/04vnq7t77|https://ror.org/052g8jq94","Dublin City University|Antenne Inria Giant, Minatec Campus#TAB#|Columbia University|Univ. of Stuttgart#TAB#|Universitat Autònoma de Barcelona, UAB"
"https://openalex.org/W3100062938","Euro-Par 2018: Parallel Processing Workshops","book","2019-05-01",2019,TRUE,"green","https://doi.org/10.1007/978-3-030-10549-5","1611-3349|0302-9743","0302-9743","","https://openalex.org/I108290504||https://openalex.org/I116067653|https://openalex.org/I861853513|https://openalex.org/I4210163794|https://openalex.org/I31512782||https://openalex.org/I55143463|https://openalex.org/I100930933|https://openalex.org/I108290504|https://openalex.org/I55143463|https://openalex.org/I3005160176|https://openalex.org/I50357001|https://openalex.org/I63920570","https://ror.org/03ad39j10||https://ror.org/02p77k626|https://ror.org/02be6w209|https://ror.org/017j5za44|https://ror.org/05n911h24||https://ror.org/048tbm396|https://ror.org/05m7pjf47|https://ror.org/03ad39j10|https://ror.org/048tbm396|https://ror.org/04r5fge26|https://ror.org/03ths8210|https://ror.org/05drmrq39","University of Pisa - Università di Pisa|Centro Singular de Investigacion en Tecnoloxias da Informacion|University of Rome Tor Vergeta|Sapienza University, Rome;|Topology-Aware System-Scale Data Management for High-Performance Computing|Technische Universität Darmstadt,|Engineering Sardegna SRL|University of Turin|University College Dublin, Dublin,|University of Pisa - Università di Pisa|University of Turin|Istituto di Calcolo e Reti ad Alte Prestazioni [Rende]|Université Carlos III de Madrid|Tennessee Tech Univ., Cookeville#TAB#"
"https://openalex.org/W2807277426","Modern Battery Engineering: A Comprehensive Introduction","book","2019-04-05",2019,TRUE,"","","","","","https://openalex.org/I100066346|","https://ror.org/04vnq7t77|","University of StuttgartGermany|"
"https://openalex.org/W4231943670","Population Genetics and Bacterial Cooperation","monograph","2019-04-04",2019,FALSE,"closed","https://doi.org/10.1142/11419","","","","https://openalex.org/I62916508|https://openalex.org/I62916508|https://openalex.org/I62916508","https://ror.org/02kkvpp62|https://ror.org/02kkvpp62|https://ror.org/02kkvpp62","Technical University MunichGermany|Technical University MunichGermany|Technical University MunichGermany"
"https://openalex.org/W4231034691","Modern Battery Engineering","book","2019-04-01",2019,FALSE,"closed","https://doi.org/10.1142/11039","","","","https://openalex.org/I100066346","https://ror.org/04vnq7t77","University of StuttgartGermany"
"https://openalex.org/W2951469163","Kleines Al(e)phabet des Kommunikativen Konstruktivismus. Fundus Omnium Communicativum – Hubert Knoblauch zum 60. Geburtstag","book","2019-03-21",2019,FALSE,"closed","https://doi.org/10.1007/978-3-658-24958-8","","","Springer VS","https://openalex.org/I54009628|https://openalex.org/I4577782||https://openalex.org/I4577782|https://openalex.org/I202963720","https://ror.org/0234wmv40|https://ror.org/03v4gjf40||https://ror.org/03v4gjf40|https://ror.org/0561a3s31","UNIVERSITAET BAYREUTH|Technical University of Berlin|King's Business School|Technical University of Berlin|Universitaet St. Gallen"
"https://openalex.org/W4242143525","Bits and Bugs","monograph","2019-03-14",2019,TRUE,"bronze","https://doi.org/10.1137/1.9781611975567","","","","https://openalex.org/I62916508|https://openalex.org/I62916508","https://ror.org/02kkvpp62|https://ror.org/02kkvpp62","Technical University of Munich, Munich, Germany|Technical University of Munich, Munich, Germany"
"https://openalex.org/W2921764655","Agonistic Articulations in the 'Creative' City: On New Actors and Activism in Berlin’s Cultural Politics","book","2019-03-07",2019,TRUE,"","","","","","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universitat Berlin GERMANY"
"https://openalex.org/W4206452857","D2D-Aided Multi-Antenna Multicasting","proceedings","2019-03-05",2019,TRUE,"","https://doi.org/10.5281/zenodo.2583471","","","","https://openalex.org/I1902872|https://openalex.org/I1902872|https://openalex.org/I1902872|https://openalex.org/I62916508","https://ror.org/00sse7z02|https://ror.org/00sse7z02|https://ror.org/00sse7z02|https://ror.org/02kkvpp62","EURECOM|EURECOM|EURECOM|Technical University of Munich"
"https://openalex.org/W2921067461","Bits and Bugs: A Scientific and Historical Review of Software Failures in Computational Science","book","2019-02-28",2019,FALSE,"","","","","","https://openalex.org/I62916508|https://openalex.org/I62916508","https://ror.org/02kkvpp62|https://ror.org/02kkvpp62"," Technical University of Munich, Munich, Germany| Technical University of Munich, Munich, Germany"
"https://openalex.org/W3044149964","2019 22nd Conference on Innovation in Clouds, Internet and Networks and Workshops (ICIN)","proceedings","2019-02-28",2019,FALSE,"closed","https://doi.org/10.1109/icin45400.2019","","","","https://openalex.org/I45129253|https://openalex.org/I209116113|https://openalex.org/I1306339040||https://openalex.org/I4577782|","https://ror.org/02jx3x895||https://ror.org/05a7rhx54||https://ror.org/03v4gjf40|","University College of London, London#TAB#|Orange Labs [Lannion]|Ericsson Research|CEDRIC. Réseaux et Objets Connectés|Technische Universitat Berlin|"
"https://openalex.org/W2916509173","The Politics of Global Tax Governance","monograph","2019-02-18",2019,FALSE,"closed","https://doi.org/10.4324/9781351012430","","","","https://openalex.org/I62916508","https://ror.org/02kkvpp62","Technical University of Munich, Germany#TAB#"
"https://openalex.org/W4288640119","Training Researchers with the MOVING Platform","proceedings","2019-01-08",2019,FALSE,"","https://doi.org/10.5281/zenodo.2539283","","","","https://openalex.org/I2800024560|https://openalex.org/I4210088621|https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I4210134249|https://openalex.org/I2800024560|https://openalex.org/I12093191|https://openalex.org/I4210088621","https://ror.org/03a96gc12|https://ror.org/004zhad81|https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/03bndpq63|https://ror.org/03a96gc12|https://ror.org/045wgfr59|https://ror.org/004zhad81","ZBW – Leibniz Information Centre for Economics|Know Center|Technische Universität Dresden|Technische Universität Dresden|Centre for Research and Technology Hellas|ZBW – Leibniz Information Centre for Economics|University of Stirling|Know Center"
"https://openalex.org/W2908286150","Technologies and Eco-innovation towards Sustainability I","book","2019-01-01",2019,FALSE,"closed","https://doi.org/10.1007/978-981-13-1181-9","","","Springer","https://openalex.org/I4210156197|https://openalex.org/I4210156197|https://openalex.org/I4210156197|https://openalex.org/I94509681","https://ror.org/056hm0802|https://ror.org/056hm0802|https://ror.org/056hm0802|https://ror.org/010nsgg66","Joint German-Australian Research Group, Sustainable Manufacturing and Life Cycle Engineering, Sydney, Australia|Joint German-Australian Research Group, Sustainable Manufacturing and Life Cycle Engineering, Sydney, Australia|Joint German-Australian Research Group, Sustainable Manufacturing and Life Cycle Engineering, Sydney, Australia|Technische Universität Braunschweig"
"https://openalex.org/W2937371342","Direct and Large-Eddy Simulation XI","book","2019-01-01",2019,FALSE,"closed","https://doi.org/10.1007/978-3-030-04915-7","1382-4309|2215-1826","1382-4309","","https://openalex.org/I108290504|https://openalex.org/I142444530|https://openalex.org/I78650965|https://openalex.org/I94624287|","https://ror.org/03ad39j10|https://ror.org/02n742c10|https://ror.org/042aqky30|https://ror.org/006hf6230|","University of Pisa|University of Trieste,|[Technische Universitat Dresden]|University of Twente ,|Power & Flow"
"https://openalex.org/W2980461242","Ein neuer Gesellschaftsvertrag für eine nachhaltige Landwirtschaft","book","2019-01-01",2019,TRUE,"green","https://doi.org/10.1007/978-3-662-58656-3","","","Springer","|||https://openalex.org/I62916508|https://openalex.org/I170658231||https://openalex.org/I170658231|https://openalex.org/I170658231|https://openalex.org/I200763008","|||https://ror.org/02kkvpp62|https://ror.org/04qmmjx98||https://ror.org/04qmmjx98|https://ror.org/04qmmjx98|https://ror.org/033eqas34","WASS|Projektbüro mareg|Forschungsgruppe Agrar- und Regionalentwicklung Triesdorf (ART)|Technische Universität Munchën|Osnabrück University|Law Group| University of Osnabruck| University of Osnabruck|Justus-Liebig University, Giessen"
"https://openalex.org/W2990986058","The Semantic Web: ESWC 2019 Satellite Events - ESWC 2019 Satellite Events, Portorož, Slovenia, June 2-6, 2019, Revised Selected Papers","book","2019-01-01",2019,FALSE,"closed","https://doi.org/10.1007/978-3-030-32327-1","1611-3349|0302-9743","0302-9743","Springer","https://openalex.org/I19648265|https://openalex.org/I102248843|https://openalex.org/I102134673|https://openalex.org/I865915315|https://openalex.org/I629287|https://openalex.org/I102335020|https://openalex.org/I865915315|https://openalex.org/I102134673||https://openalex.org/I102335020||https://openalex.org/I32597200","https://ror.org/04qk6pt94|https://ror.org/03yn8s215|https://ror.org/05ynxx418|https://ror.org/008xxew50|https://ror.org/01ak5cj98|https://ror.org/04t3en479|https://ror.org/008xxew50|https://ror.org/05ynxx418||https://ror.org/04t3en479||https://ror.org/00cv9y106","||Linköping University||UNIVERSIDAD SIMÓN BOLÍVAR||||||AI for the People|#N#Ghent University#N#"
"https://openalex.org/W2991294524","SPLC '19: Proceedings of the 23rd International Systems and Software Product Line Conference - Volume A","book","2019-01-01",2019,FALSE,"closed","","","","","https://openalex.org/I66862912|https://openalex.org/I4210106479|https://openalex.org/I7171862|https://openalex.org/I4210087567|https://openalex.org/I4210128840|https://openalex.org/I2800742272|https://openalex.org/I4210159731||https://openalex.org/I4210128527|https://openalex.org/I4210115519||https://openalex.org/I94509681|","https://ror.org/040wg7k59|https://ror.org/01215r597||https://ror.org/004hb4039|https://ror.org/032dfqd82|https://ror.org/03gf02c22|https://ror.org/05krcen59||https://ror.org/03bypar46|https://ror.org/020cdve92||https://ror.org/010nsgg66|","[Department of Computer Science and Engineering, Chalmers | University of Gothenburg]|Laboratoire d'Informatique, Signaux, et Systèmes de Sophia-Antipolis (I3S) / Equipe MODALIS|Université de Lille|Danfoss Drives|PReCISE|Universität Siegen, Siegen#TAB#|Laboratoire d'Informatique de Paris 6|Lab-STICC_ENSTAB_ CACS_MOCS|University of the Basque Country [Bizkaia]|Centre de Recherche en Informatique de Paris 1|Modélisation et Vérification|Technische Universität Braunschweig, Braunschweig,|Modélisation et Vérification"
"https://openalex.org/W2999262553","Workshop Notes of the Seventh International Workshop ""What can FCA do for Artificial Intelligence?""","book","2019-01-01",2019,TRUE,"","","","","CEUR-WS.org","||https://openalex.org/I78650965","||https://ror.org/042aqky30","Faculty of Computer Science [Moscow]|Knowledge  representation, reasonning|International Center For Computational Logic [TU Dresden]"
"https://openalex.org/W3000716014","Explainable AI: Interpreting, Explaining and Visualizing Deep Learning","book","2019-01-01",2019,FALSE,"closed","https://doi.org/10.1007/978-3-030-28954-6","1611-3349|0302-9743","0302-9743","","https://openalex.org/I2800274787|https://openalex.org/I4577782|https://openalex.org/I40120149||https://openalex.org/I4577782","https://ror.org/02tbr6331|https://ror.org/03v4gjf40|https://ror.org/052gg0110||https://ror.org/03v4gjf40","Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute|Technical University of Berlin|University of Oxford.|Department of Applied Mathematics and Computer Science|Technical University of Berlin"
"https://openalex.org/W3019997545","36th International Symposium on Theoretical Aspects of Computer Science (STACS 2019)","book","2019-01-01",2019,FALSE,"","","","","Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik","https://openalex.org/I4577782|","https://ror.org/03v4gjf40|","Technische Universitat Berlin|Algorithmes, Graphes et Combinatoire"
"https://openalex.org/W3035076530","Algorithmic Decision Theory","book","2019-01-01",2019,TRUE,"green","https://doi.org/10.1007/978-3-030-31489-7","1611-3349|0302-9743","0302-9743","","https://openalex.org/I102335020|https://openalex.org/I102335020|https://openalex.org/I102335020","https://ror.org/04t3en479|https://ror.org/04t3en479|https://ror.org/04t3en479","||"
"https://openalex.org/W3086060460","A sampling-based approach to identifying optimal inspection and repair strategies for offshore jacket structures","book","2019-01-01",2019,TRUE,"green","","","","CRC Press/Balkema","https://openalex.org/I1330165540|https://openalex.org/I1330165540|https://openalex.org/I96673099|https://openalex.org/I62916508|https://openalex.org/I62916508","https://ror.org/03x516a66|https://ror.org/03x516a66|https://ror.org/04qtj9h94|https://ror.org/02kkvpp62|https://ror.org/02kkvpp62","Federal Institute for Material Research and Testing (BAM), Germany|Federal Institute for Material Research and Testing (BAM), Germany|Technical University of Denmark|Technical University of Munich|Technical University of Munich"
